state,week,covid_admissions,influenza_admissions,rsv_admissions,total_respiratory_admissions,aqi_mean,aqi_p90,aqi_max,days_reported
MA,2023-10-21,463.0,14.0,,477.0,26.86813186813187,34.0,47,91
MA,2023-10-28,446.0,28.0,,474.0,35.67032967032967,54.0,59,91
MA,2023-11-04,422.0,33.0,,455.0,31.835164835164836,47.0,56,91
MA,2023-11-11,443.0,32.0,,475.0,37.604395604395606,53.0,60,91
MA,2023-11-18,482.0,38.0,,520.0,38.57142857142857,55.0,62,91
MA,2023-11-25,535.0,67.0,,602.0,31.175824175824175,35.0,52,91
MA,2023-12-02,644.0,99.0,,743.0,42.111111111111114,59.10000000000001,75,90
MA,2023-12-09,596.0,148.0,,744.0,35.76923076923077,55.0,77,91
MA,2023-12-16,718.0,216.0,,934.0,37.78021978021978,54.0,70,91
MA,2023-12-23,906.0,317.0,,1223.0,35.527472527472526,52.0,63,91
MA,2023-12-30,,554.0,,554.0,36.35164835164835,56.0,74,91
MA,2024-01-06,,634.0,,634.0,33.89010989010989,47.0,74,91
MA,2024-01-13,927.0,518.0,,1445.0,34.032967032967036,47.0,56,91
MA,2024-01-20,806.0,401.0,,1207.0,35.91208791208791,48.0,61,91
MA,2024-01-27,676.0,391.0,,1067.0,37.252747252747255,54.0,64,91
MA,2024-02-03,580.0,446.0,,1026.0,38.640449438202246,56.0,63,89
MA,2024-02-10,539.0,432.0,,971.0,41.395604395604394,56.0,63,91
MA,2024-02-17,484.0,512.0,,996.0,32.362637362637365,39.0,45,91
MA,2024-02-24,412.0,463.0,,875.0,39.967032967032964,48.0,60,91
MA,2024-03-02,324.0,508.0,,832.0,39.61538461538461,50.0,58,91
MA,2024-03-09,215.0,402.0,,617.0,33.824175824175825,41.0,45,91
MA,2024-03-16,207.0,323.0,,530.0,39.92307692307692,44.0,61,91
MA,2024-03-23,167.0,240.0,,407.0,37.67777777777778,43.0,47,90
MA,2024-03-30,165.0,228.0,,393.0,36.934065934065934,44.0,60,91
MA,2024-04-06,191.0,227.0,,418.0,38.54945054945055,44.0,46,91
MA,2024-04-13,162.0,177.0,,339.0,42.010989010989015,49.0,64,91
MA,2024-04-20,164.0,127.0,,291.0,40.550561797752806,47.400000000000006,67,89
MA,2024-04-27,133.0,69.0,,202.0,42.68131868131868,49.0,61,91
MA,2024-05-04,121.0,58.0,,179.0,36.505494505494504,43.0,50,91
MA,2024-05-11,55.0,48.0,,103.0,35.57142857142857,44.0,48,91
MA,2024-05-18,,,,0.0,39.285714285714285,45.0,77,91
MA,2024-05-25,,,,0.0,47.18681318681319,87.0,112,91
MA,2024-06-01,,,,0.0,42.39325842696629,54.80000000000001,87,89
MA,2024-06-08,,,,0.0,45.922222222222224,67.40000000000003,84,90
MA,2024-06-15,,,,0.0,40.72527472527472,64.0,100,91
MA,2024-06-22,,,,0.0,52.31868131868132,87.0,119,91
MA,2024-06-29,0.0,0.0,,0.0,44.38461538461539,55.0,87,91
MA,2024-07-06,3.0,0.0,,3.0,38.065934065934066,50.0,87,91
MA,2024-07-13,6.0,0.0,,6.0,44.857142857142854,64.0,108,91
MA,2024-07-20,2.0,0.0,,2.0,51.527472527472526,80.0,90,91
MA,2024-07-27,,,,0.0,45.455555555555556,67.20000000000002,78,90
MA,2024-08-03,,,,0.0,54.82222222222222,72.20000000000002,100,90
MA,2024-08-10,,,,0.0,38.10989010989011,51.0,56,91
MA,2024-08-17,,,,0.0,53.0,74.0,76,91
MA,2024-08-24,,,,0.0,40.18681318681319,63.0,71,91
MA,2024-08-31,,,,0.0,44.30769230769231,59.0,108,91
MA,2024-09-07,,,,0.0,33.54945054945055,40.0,44,91
MA,2024-09-14,,,,0.0,43.0,54.0,87,91
MA,2024-09-21,,,,0.0,39.06818181818182,51.0,80,88
MA,2024-09-28,,,,0.0,31.044444444444444,35.0,55,90
MA,2025-10-04,158.0,17.0,23.0,198.0,42.5,43.7,44,2
MD,2023-10-07,340.0,3.0,,343.0,39.392857142857146,54.0,84,112
MD,2023-10-14,263.0,3.0,,266.0,33.339285714285715,46.0,52,112
MD,2023-10-21,290.0,9.0,,299.0,26.741071428571427,36.900000000000006,48,112
MD,2023-10-28,277.0,10.0,,287.0,39.910714285714285,53.80000000000001,61,112
MD,2023-11-04,284.0,15.0,,299.0,33.25806451612903,52.0,61,93
MD,2023-11-11,269.0,19.0,,288.0,42.291666666666664,61.0,66,72
MD,2023-11-18,290.0,27.0,,317.0,41.02777777777778,56.9,66,72
MD,2023-11-25,347.0,22.0,,369.0,28.46153846153846,44.599999999999994,54,78
MD,2023-12-02,416.0,60.0,1.0,477.0,40.794117647058826,61.0,78,68
MD,2023-12-09,431.0,78.0,0.0,509.0,36.55263157894737,58.0,67,76
MD,2023-12-16,461.0,115.0,0.0,576.0,33.44871794871795,51.3,58,78
MD,2023-12-23,469.0,207.0,0.0,676.0,32.701298701298704,54.0,61,77
MD,2023-12-30,577.0,328.0,5.0,910.0,27.846153846153847,54.3,64,78
MD,2024-01-06,612.0,322.0,0.0,934.0,34.294871794871796,52.0,58,78
MD,2024-01-13,531.0,245.0,1.0,777.0,24.794871794871796,37.3,43,78
MD,2024-01-20,427.0,198.0,0.0,625.0,39.06666666666667,59.0,68,75
MD,2024-01-27,388.0,171.0,0.0,559.0,41.64102564102564,67.0,85,78
MD,2024-02-03,323.0,113.0,0.0,436.0,24.948051948051948,39.400000000000006,57,77
MD,2024-02-10,305.0,111.0,0.0,416.0,43.743589743589745,57.0,68,78
MD,2024-02-17,282.0,123.0,0.0,405.0,33.87179487179487,54.3,63,78
MD,2024-02-24,243.0,118.0,0.0,361.0,38.835443037974684,54.0,63,79
MD,2024-03-02,278.0,176.0,0.0,454.0,37.883720930232556,55.0,60,86
MD,2024-03-09,242.0,170.0,0.0,412.0,31.695238095238096,39.0,42,105
MD,2024-03-16,176.0,114.0,0.0,290.0,46.6,64.0,87,105
MD,2024-03-23,151.0,75.0,0.0,226.0,38.17307692307692,44.0,81,104
MD,2024-03-30,114.0,76.0,1.0,191.0,39.75961538461539,49.0,51,104
MD,2024-04-06,115.0,88.0,0.0,203.0,37.77272727272727,45.20000000000002,53,110
MD,2024-04-13,91.0,55.0,0.0,146.0,46.276785714285715,56.0,71,112
MD,2024-04-20,81.0,38.0,0.0,119.0,48.450450450450454,64.0,87,111
MD,2024-04-27,74.0,20.0,0.0,94.0,41.3125,50.0,67,112
MD,2024-05-04,42.0,10.0,0.0,52.0,53.153153153153156,80.0,105,111
MD,2024-05-11,41.0,5.0,0.0,46.0,35.873873873873876,46.0,58,111
MD,2024-05-18,31.0,0.0,0.0,31.0,36.580357142857146,44.0,48,112
MD,2024-05-25,23.0,0.0,0.0,23.0,55.08108108108108,93.0,115,111
MD,2024-06-01,29.0,5.0,0.0,34.0,48.472727272727276,67.0,90,110
MD,2024-06-08,26.0,3.0,0.0,29.0,48.767857142857146,64.0,93,112
MD,2024-06-15,17.0,0.0,0.0,17.0,47.99107142857143,70.30000000000004,100,112
MD,2024-06-22,37.0,0.0,0.0,37.0,57.9,87.0,119,110
MD,2024-06-29,53.0,2.0,0.0,55.0,53.651785714285715,77.0,126,112
MD,2024-07-06,54.0,1.0,0.0,55.0,44.927927927927925,61.0,100,111
MD,2024-07-13,51.0,0.0,0.0,51.0,53.46363636363636,87.30000000000003,126,110
MD,2024-07-20,80.0,0.0,,80.0,56.32710280373832,84.0,108,107
MD,2024-07-27,72.0,0.0,,72.0,46.5,66.70000000000002,97,112
MD,2024-08-03,79.0,1.0,,80.0,59.419642857142854,86.30000000000004,154,112
MD,2024-08-10,100.0,0.0,,100.0,39.693693693693696,61.0,90,111
MD,2024-08-17,91.0,2.0,,93.0,47.5625,59.900000000000006,74,112
MD,2024-08-24,106.0,2.0,,108.0,41.49107142857143,60.70000000000002,77,112
MD,2024-08-31,142.0,0.0,,142.0,53.776785714285715,84.0,119,112
MD,2024-09-07,100.0,0.0,,100.0,38.450450450450454,47.0,64,111
MD,2024-09-14,80.0,3.0,0.0,83.0,50.21818181818182,71.30000000000003,90,110
MD,2024-09-21,70.0,5.0,,75.0,39.3963963963964,51.0,64,111
MD,2024-09-28,48.0,1.0,0.0,49.0,26.693693693693692,35.0,41,111
MI,2023-10-07,524.0,17.0,,541.0,45.17142857142857,67.0,91,175
MI,2023-10-14,477.0,20.0,,497.0,24.96629213483146,34.0,61,178
MI,2023-10-21,495.0,21.0,,516.0,30.758426966292134,51.0,73,178
MI,2023-10-28,536.0,12.0,,548.0,36.83050847457627,55.0,80,177
MI,2023-11-04,477.0,34.0,,511.0,36.43448275862069,55.0,81,145
MI,2023-11-11,554.0,30.0,,584.0,36.25396825396825,62.5,120,126
MI,2023-11-18,667.0,52.0,,719.0,40.710743801652896,59.0,89,121
MI,2023-11-25,813.0,88.0,,901.0,34.459016393442624,54.80000000000001,80,122
MI,2023-12-02,,106.0,0.0,106.0,40.41129032258065,63.0,83,124
MI,2023-12-09,,173.0,0.0,173.0,39.27731092436975,58.0,73,119
MI,2023-12-16,998.0,247.0,0.0,1245.0,38.110169491525426,61.0,80,118
MI,2023-12-23,,271.0,0.0,271.0,41.9349593495935,67.8,79,123
MI,2023-12-30,,567.0,5.0,572.0,33.025,61.10000000000001,77,120
MI,2024-01-06,,497.0,5.0,502.0,39.7304347826087,63.0,74,115
MI,2024-01-13,,381.0,4.0,385.0,40.22608695652174,66.0,85,115
MI,2024-01-20,765.0,346.0,1.0,1112.0,36.504347826086956,54.0,70,115
MI,2024-01-27,656.0,388.0,2.0,1046.0,41.06086956521739,59.20000000000002,80,115
MI,2024-02-03,645.0,483.0,3.0,1131.0,37.52542372881356,57.3,70,118
MI,2024-02-10,610.0,664.0,4.0,1278.0,44.885245901639344,64.0,82,122
MI,2024-02-17,561.0,770.0,2.0,1333.0,33.85245901639344,51.0,69,122
MI,2024-02-24,563.0,974.0,3.0,1540.0,48.96774193548387,73.7,107,124
MI,2024-03-02,544.0,,1.0,545.0,43.8235294117647,67.5,80,136
MI,2024-03-09,480.0,851.0,1.0,1332.0,36.57309941520468,54.0,68,171
MI,2024-03-16,396.0,599.0,0.0,995.0,41.406976744186046,52.900000000000006,80,172
MI,2024-03-23,322.0,530.0,1.0,853.0,36.08187134502924,41.0,64,171
MI,2024-03-30,269.0,523.0,1.0,793.0,41.54970760233918,51.0,67,171
MI,2024-04-06,265.0,457.0,0.0,722.0,36.820809248554916,44.0,63,173
MI,2024-04-13,225.0,334.0,0.0,559.0,42.751479289940825,48.0,66,169
MI,2024-04-20,194.0,170.0,1.0,365.0,40.63742690058479,50.0,61,171
MI,2024-04-27,138.0,123.0,0.0,261.0,42.83625730994152,53.0,71,171
MI,2024-05-04,132.0,83.0,0.0,215.0,42.72571428571428,58.0,74,175
MI,2024-05-11,106.0,50.0,0.0,156.0,35.49438202247191,45.0,51,178
MI,2024-05-18,82.0,31.0,0.0,113.0,48.861111111111114,67.0,87,180
MI,2024-05-25,83.0,29.0,0.0,112.0,53.04494382022472,74.0,93,178
MI,2024-06-01,89.0,15.0,0.0,104.0,46.206896551724135,76.10000000000005,97,174
MI,2024-06-08,81.0,9.0,0.0,90.0,42.513966480446925,58.0,87,179
MI,2024-06-15,88.0,9.0,0.0,97.0,47.04571428571428,75.79999999999998,115,175
MI,2024-06-22,104.0,9.0,0.0,113.0,56.05917159763314,87.0,122,169
MI,2024-06-29,99.0,11.0,0.0,110.0,39.04597701149425,50.0,71,174
MI,2024-07-06,164.0,7.0,0.0,171.0,42.582857142857144,62.599999999999994,181,175
MI,2024-07-13,171.0,9.0,0.0,180.0,48.92655367231639,67.0,105,177
MI,2024-07-20,165.0,8.0,0.0,173.0,45.229050279329606,61.0,100,179
MI,2024-07-27,209.0,7.0,0.0,216.0,43.342696629213485,59.60000000000002,100,178
MI,2024-08-03,262.0,2.0,0.0,264.0,51.472527472527474,67.0,119,182
MI,2024-08-10,255.0,5.0,0.0,260.0,36.88770053475936,58.0,78,187
MI,2024-08-17,330.0,9.0,0.0,339.0,41.26775956284153,58.80000000000001,79,183
MI,2024-08-24,375.0,12.0,0.0,387.0,42.92896174863388,62.60000000000002,97,183
MI,2024-08-31,450.0,10.0,0.0,460.0,48.15675675675676,72.79999999999998,119,185
MI,2024-09-07,399.0,9.0,0.0,408.0,38.45945945945946,56.19999999999999,100,185
MI,2024-09-14,495.0,16.0,0.0,511.0,49.189189189189186,67.0,97,185
MI,2024-09-21,466.0,11.0,0.0,477.0,52.67379679144385,77.0,108,187
MI,2024-09-28,360.0,9.0,0.0,369.0,30.81081081081081,39.599999999999994,69,185
MT,2021-01-02,259.0,0.0,,259.0,35.26470588235294,76.1,119,34
MT,2021-01-09,283.0,0.0,,283.0,35.92035398230089,60.599999999999994,96,113
MT,2021-01-16,305.0,0.0,,305.0,37.37391304347826,66.20000000000002,104,115
MT,2021-01-23,240.0,0.0,,240.0,35.10909090909091,57.20000000000002,77,110
MT,2021-01-30,170.0,0.0,,170.0,41.30909090909091,71.10000000000001,103,110
MT,2021-02-06,170.0,0.0,,170.0,35.176991150442475,57.8,96,113
MT,2021-02-13,119.0,0.0,,119.0,40.927927927927925,60.0,82,111
MT,2021-02-20,157.0,0.0,,157.0,41.3,62.0,103,110
MT,2021-02-27,104.0,1.0,,105.0,29.982758620689655,44.5,74,116
MT,2021-03-06,109.0,0.0,,109.0,41.415929203539825,69.39999999999999,95,113
MT,2021-03-13,106.0,0.0,,106.0,39.203539823008846,55.0,80,113
MT,2021-03-20,83.0,0.0,,83.0,38.73275862068966,58.0,86,116
MT,2021-03-27,75.0,0.0,,75.0,31.089285714285715,44.0,59,112
MT,2021-04-03,66.0,0.0,,66.0,40.828828828828826,60.0,122,111
MT,2021-04-10,76.0,2.0,,78.0,38.0,55.0,88,115
MT,2021-04-17,67.0,0.0,,67.0,36.179245283018865,53.0,70,106
MT,2021-04-24,74.0,0.0,,74.0,35.469026548672566,50.599999999999994,63,113
MT,2021-05-01,98.0,0.0,,98.0,30.299145299145298,45.0,55,117
MT,2021-05-08,111.0,0.0,,111.0,31.761061946902654,44.8,61,113
MT,2021-05-15,90.0,0.0,,90.0,31.696428571428573,46.0,61,112
MT,2021-05-22,114.0,0.0,,114.0,33.17272727272727,52.0,93,110
MT,2021-05-29,136.0,0.0,,136.0,25.88679245283019,40.0,45,106
MT,2021-06-05,122.0,0.0,,122.0,37.736363636363635,50.0,58,110
MT,2021-06-12,83.0,0.0,,83.0,34.08771929824562,53.7,77,114
MT,2021-06-19,90.0,1.0,,91.0,37.95575221238938,61.0,89,113
MT,2021-06-26,81.0,0.0,,81.0,37.9375,54.900000000000006,78,112
MT,2021-07-03,71.0,0.0,,71.0,46.17094017094017,58.0,87,117
MT,2021-07-10,79.0,0.0,,79.0,59.19469026548673,80.0,158,113
MT,2021-07-17,98.0,0.0,,98.0,85.8141592920354,117.6,153,113
MT,2021-07-24,106.0,0.0,,106.0,88.23275862068965,127.5,169,116
MT,2021-07-31,150.0,0.0,,150.0,98.65486725663717,133.6,169,113
MT,2021-08-07,200.0,0.0,,200.0,92.32432432432432,123.0,177,111
MT,2021-08-14,253.0,0.0,,253.0,70.0701754385965,131.60000000000002,207,114
MT,2021-08-21,316.0,0.0,,316.0,78.6875,153.8,168,112
MT,2021-08-28,352.0,0.0,,352.0,52.375,74.0,127,112
MT,2021-09-04,436.0,0.0,,436.0,47.37931034482759,66.5,138,116
MT,2021-09-11,561.0,0.0,,561.0,85.61061946902655,138.39999999999998,169,113
MT,2021-09-18,622.0,7.0,,629.0,48.65765765765766,73.0,134,111
MT,2021-09-25,649.0,1.0,,650.0,35.2991452991453,54.0,74,117
MT,2021-10-02,679.0,0.0,,679.0,40.27777777777778,58.0,84,108
NC,2025-10-04,291.0,19.0,8.0,318.0,33.206896551724135,51.300000000000004,55,58
NC,2025-10-11,206.0,22.0,9.0,237.0,32.857142857142854,37.0,40,7
NC,2025-10-18,165.0,23.0,4.0,192.0,41.0,50.0,53,7
NC,2025-10-25,119.0,22.0,16.0,157.0,43.142857142857146,52.2,54,7
NC,2025-11-01,116.0,27.0,24.0,167.0,32.0,49.2,51,7
NE,2021-01-02,507.0,0.0,,507.0,44.666666666666664,73.0,87,15
NE,2021-01-09,529.0,2.0,,531.0,35.166666666666664,75.30000000000001,83,48
NE,2021-01-16,525.0,4.0,,529.0,25.058823529411764,40.0,69,51
NE,2021-01-23,433.0,1.0,,434.0,20.630434782608695,31.0,38,46
NE,2021-01-30,302.0,1.0,,303.0,37.97674418604651,60.800000000000004,71,43
NE,2021-02-06,283.0,0.0,,283.0,35.6078431372549,65.0,76,51
NE,2021-02-13,178.0,1.0,,179.0,35.54347826086956,53.0,69,46
NE,2021-02-20,188.0,5.0,,193.0,40.5609756097561,64.0,73,41
NE,2021-02-27,212.0,7.0,,219.0,28.372549019607842,53.0,77,51
NE,2021-03-06,170.0,4.0,,174.0,33.568627450980394,52.0,64,51
NE,2021-03-13,140.0,5.0,,145.0,36.78846153846154,51.9,58,52
NE,2021-03-20,145.0,0.0,,145.0,29.074074074074073,44.400000000000006,60,54
NE,2021-03-27,116.0,1.0,,117.0,28.264150943396228,40.60000000000001,57,53
NE,2021-04-03,176.0,4.0,,180.0,38.43396226415094,55.60000000000001,78,53
NE,2021-04-10,209.0,1.0,,210.0,31.87037037037037,52.7,70,54
NE,2021-04-17,179.0,6.0,,185.0,25.9811320754717,40.60000000000001,57,53
NE,2021-04-24,152.0,5.0,,157.0,30.102040816326532,44.0,52,49
NE,2021-05-01,159.0,0.0,,159.0,36.41509433962264,53.60000000000001,61,53
NE,2021-05-08,132.0,0.0,,132.0,30.528301886792452,42.800000000000004,47,53
NE,2021-05-15,117.0,0.0,,117.0,30.50980392156863,46.0,50,51
NE,2021-05-22,87.0,5.0,,92.0,24.901960784313726,42.0,50,51
NE,2021-05-29,68.0,0.0,,68.0,24.96,42.1,45,50
NE,2021-06-05,57.0,0.0,,57.0,35.35849056603774,66.4,87,53
NE,2021-06-12,53.0,0.0,,53.0,40.69642857142857,61.0,90,56
NE,2021-06-19,67.0,0.0,,67.0,60.611111111111114,100.7,150,54
NE,2021-06-26,38.0,0.0,,38.0,40.26315789473684,56.8,112,57
NE,2021-07-03,57.0,0.0,,57.0,42.88135593220339,68.2,77,59
NE,2021-07-10,51.0,0.0,,51.0,43.62068965517241,61.0,97,58
NE,2021-07-17,96.0,0.0,,96.0,42.05357142857143,57.0,65,56
NE,2021-07-24,114.0,0.0,,114.0,53.490196078431374,71.0,76,51
NE,2021-07-31,157.0,0.0,,157.0,62.78431372549019,97.0,134,51
NE,2021-08-07,175.0,0.0,,175.0,63.339285714285715,90.0,115,56
NE,2021-08-14,240.0,0.0,,240.0,46.698113207547166,62.0,80,53
NE,2021-08-21,262.0,0.0,,262.0,38.96363636363636,53.0,63,55
NE,2021-08-28,315.0,1.0,,316.0,42.52542372881356,58.400000000000006,69,59
NE,2021-09-04,325.0,0.0,,325.0,36.83870967741935,55.9,61,62
NE,2021-09-11,310.0,1.0,,311.0,47.05,61.1,72,60
NE,2021-09-18,381.0,1.0,,382.0,41.016666666666666,56.0,68,60
NE,2021-09-25,379.0,2.0,,381.0,34.935483870967744,53.39999999999999,57,62
NE,2021-10-02,356.0,0.0,,356.0,39.483333333333334,58.0,71,60
NH,2023-10-07,105.0,2.0,,107.0,45.642857142857146,54.9,93,42
NH,2023-10-14,94.0,0.0,,94.0,26.365853658536587,35.0,37,41
NH,2023-10-21,76.0,0.0,,76.0,23.88095238095238,33.9,36,42
NH,2023-10-28,82.0,2.0,,84.0,33.023809523809526,48.8,53,42
NH,2023-11-04,75.0,2.0,,77.0,30.047619047619047,42.9,61,42
NH,2023-11-11,78.0,2.0,,80.0,33.61904761904762,43.0,58,42
NH,2023-11-18,66.0,2.0,,68.0,36.214285714285715,52.9,58,42
NH,2023-11-25,76.0,1.0,,77.0,29.857142857142858,40.699999999999996,46,42
NH,2023-12-02,93.0,7.0,0.0,100.0,38.04761904761905,59.49999999999999,70,42
NH,2023-12-09,100.0,15.0,1.0,116.0,34.023809523809526,51.9,73,42
NH,2023-12-16,116.0,28.0,1.0,145.0,32.0,46.8,69,42
NH,2023-12-23,133.0,41.0,3.0,177.0,31.047619047619047,48.599999999999994,58,42
NH,2023-12-30,129.0,51.0,1.0,181.0,36.023809523809526,54.9,65,42
NH,2024-01-06,195.0,46.0,4.0,245.0,32.404761904761905,44.0,61,42
NH,2024-01-13,153.0,47.0,5.0,205.0,31.261904761904763,41.699999999999996,59,42
NH,2024-01-20,91.0,30.0,3.0,124.0,33.73809523809524,45.39999999999999,58,42
NH,2024-01-27,74.0,24.0,0.0,98.0,33.04761904761905,44.8,55,42
NH,2024-02-03,76.0,37.0,1.0,114.0,36.095238095238095,51.9,59,42
NH,2024-02-10,79.0,43.0,2.0,124.0,40.714285714285715,50.9,63,42
NH,2024-02-17,70.0,41.0,1.0,112.0,31.261904761904763,40.9,42,42
NH,2024-02-24,57.0,33.0,0.0,90.0,37.5,46.9,53,42
NH,2024-03-02,44.0,39.0,1.0,84.0,39.31818181818182,46.0,60,44
NH,2024-03-09,54.0,33.0,0.0,87.0,36.204081632653065,44.0,54,49
NH,2024-03-16,46.0,38.0,0.0,84.0,41.12244897959184,46.0,54,49
NH,2024-03-23,25.0,25.0,0.0,50.0,37.816326530612244,41.2,45,49
NH,2024-03-30,14.0,17.0,0.0,31.0,39.83673469387755,46.400000000000006,61,49
NH,2024-04-06,20.0,16.0,0.0,36.0,39.83673469387755,44.0,45,49
NH,2024-04-13,23.0,14.0,2.0,39.0,41.204081632653065,48.0,71,49
NH,2024-04-20,19.0,12.0,0.0,31.0,40.0,45.0,49,49
NH,2024-04-27,24.0,4.0,0.0,28.0,44.4375,51.0,61,48
NH,2024-05-04,10.0,3.0,0.0,13.0,33.61224489795919,41.0,48,49
NH,2024-05-11,7.0,0.0,0.0,7.0,34.44897959183673,40.2,44,49
NH,2024-05-18,4.0,0.0,,4.0,43.142857142857146,54.80000000000001,80,49
NH,2024-05-25,3.0,0.0,,3.0,48.142857142857146,71.0,97,49
NH,2024-06-01,6.0,0.0,,6.0,42.36734693877551,51.0,74,49
NH,2024-06-08,4.0,0.0,,4.0,50.12244897959184,71.60000000000001,87,49
NH,2024-06-15,2.0,0.0,,2.0,38.183673469387756,68.40000000000002,80,49
NH,2024-06-22,4.0,0.0,,4.0,49.265306122448976,74.0,122,49
NH,2024-06-29,5.0,0.0,,5.0,41.142857142857146,53.2,64,49
NH,2024-07-06,10.0,0.0,,10.0,41.40816326530612,54.0,64,49
NH,2024-07-13,11.0,0.0,,11.0,45.63265306122449,54.0,84,49
NH,2024-07-20,8.0,0.0,,8.0,42.42857142857143,51.2,97,49
NH,2024-07-27,13.0,0.0,,13.0,44.55102040816327,64.2,73,49
NH,2024-08-03,26.0,0.0,,26.0,50.95918367346939,63.2,73,49
NH,2024-08-10,28.0,0.0,,28.0,35.142857142857146,48.0,58,49
NH,2024-08-17,19.0,0.0,,19.0,49.53061224489796,72.0,77,49
NH,2024-08-24,24.0,0.0,,24.0,36.04081632653061,55.60000000000001,70,49
NH,2024-08-31,29.0,0.0,,29.0,41.714285714285715,53.2,77,49
NH,2024-09-07,27.0,0.0,,27.0,33.59183673469388,42.0,50,49
NH,2024-09-14,30.0,0.0,,30.0,37.83673469387755,48.2,52,49
NH,2024-09-21,21.0,0.0,,21.0,44.265306122448976,77.0,90,49
NH,2024-09-28,32.0,0.0,,32.0,30.653061224489797,39.80000000000001,50,49
NM,2021-01-02,867.0,1.0,,868.0,35.370370370370374,63.00000000000003,87,27
NM,2021-01-09,681.0,3.0,,684.0,36.97701149425287,56.400000000000006,84,87
NM,2021-01-16,719.0,3.0,,722.0,35.369565217391305,53.0,89,92
NM,2021-01-23,717.0,10.0,,727.0,35.96551724137931,57.80000000000001,210,87
NM,2021-01-30,580.0,2.0,,582.0,34.741176470588236,48.80000000000007,73,85
NM,2021-02-06,468.0,4.0,,472.0,34.359550561797754,49.400000000000006,67,89
NM,2021-02-13,264.0,4.0,,268.0,33.97674418604651,44.0,73,86
NM,2021-02-20,224.0,1.0,,225.0,38.59770114942529,58.80000000000001,79,87
NM,2021-02-27,178.0,1.0,,179.0,33.69565217391305,46.900000000000006,57,92
NM,2021-03-06,249.0,1.0,,250.0,38.916666666666664,54.0,77,84
NM,2021-03-13,141.0,0.0,,141.0,44.06172839506173,66.0,121,81
NM,2021-03-20,136.0,1.0,,137.0,50.348314606741575,61.400000000000006,683,89
NM,2021-03-27,108.0,0.0,,108.0,38.95238095238095,49.7,90,84
NM,2021-04-03,106.0,0.0,,106.0,44.83720930232558,61.0,87,86
NM,2021-04-10,109.0,2.0,,111.0,42.97826086956522,58.70000000000002,110,92
NM,2021-04-17,119.0,1.0,,120.0,45.4367816091954,67.0,135,87
NM,2021-04-24,125.0,0.0,,125.0,43.264367816091955,64.0,88,87
NM,2021-05-01,154.0,0.0,,154.0,39.505494505494504,58.0,91,91
NM,2021-05-08,246.0,0.0,,246.0,51.32941176470588,75.80000000000003,169,85
NM,2021-05-15,157.0,0.0,,157.0,49.404761904761905,73.10000000000001,134,84
NM,2021-05-22,159.0,1.0,,160.0,45.20879120879121,64.0,105,91
NM,2021-05-29,139.0,0.0,,139.0,53.77647058823529,80.0,108,85
NM,2021-06-05,97.0,3.0,,100.0,50.976470588235294,79.0,122,85
NM,2021-06-12,93.0,2.0,,95.0,60.23913043478261,90.0,153,92
NM,2021-06-19,96.0,0.0,,96.0,65.83529411764705,90.60000000000005,462,85
NM,2021-06-26,77.0,1.0,,78.0,61.62352941176471,88.80000000000003,183,85
NM,2021-07-03,82.0,0.0,,82.0,37.032967032967036,54.0,112,91
NM,2021-07-10,103.0,0.0,,103.0,56.47126436781609,100.0,159,87
NM,2021-07-17,86.0,0.0,,86.0,60.916666666666664,87.0,105,84
NM,2021-07-24,131.0,3.0,,134.0,67.62637362637362,108.0,151,91
NM,2021-07-31,157.0,1.0,,158.0,57.22093023255814,91.5,154,86
NM,2021-08-07,219.0,3.0,,222.0,65.54651162790698,106.5,166,86
NM,2021-08-14,304.0,1.0,,305.0,52.0,88.80000000000007,171,89
NM,2021-08-21,371.0,1.0,,372.0,44.31707317073171,64.0,97,82
NM,2021-08-28,435.0,0.0,,435.0,43.839506172839506,64.0,87,81
NM,2021-09-04,451.0,2.0,,453.0,42.625,64.0,97,88
NM,2021-09-11,375.0,0.0,,375.0,58.46913580246913,90.0,112,81
NM,2021-09-18,392.0,0.0,,392.0,52.5632183908046,84.0,122,87
NM,2021-09-25,307.0,1.0,,308.0,42.175824175824175,61.0,84,91
NM,2021-10-02,333.0,2.0,,335.0,35.195402298850574,48.400000000000006,71,87
OH,2021-01-02,,21.0,,21.0,32.568627450980394,52.0,57,51
OH,2021-01-09,,11.0,,11.0,39.41011235955056,57.0,71,178
OH,2021-01-16,,7.0,,7.0,51.37222222222222,73.0,94,180
OH,2021-01-23,,6.0,,6.0,33.70857142857143,55.0,70,175
OH,2021-01-30,,8.0,,8.0,38.54597701149425,60.0,78,174
OH,2021-02-06,,6.0,,6.0,38.593023255813954,56.900000000000006,70,172
OH,2021-02-13,,9.0,,9.0,51.394285714285715,68.6,107,175
OH,2021-02-20,,12.0,,12.0,51.79190751445087,76.0,96,173
OH,2021-02-27,,11.0,,11.0,46.74857142857143,64.0,98,175
OH,2021-03-06,,12.0,,12.0,37.91561181434599,52.400000000000006,65,237
OH,2021-03-13,986.0,7.0,,993.0,49.895161290322584,71.0,100,248
OH,2021-03-20,915.0,5.0,,920.0,41.82213438735178,57.80000000000001,78,253
OH,2021-03-27,,6.0,,6.0,42.52569169960474,53.0,74,253
OH,2021-04-03,,7.0,,7.0,39.10121457489878,49.400000000000006,58,247
